year,month,station,municipality,region,province,monthly_mean_temp,monthly_max_temp,monthly_min_temp,rainfall
1984,11,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,11.8,16.3,7.2,41.1
1984,12,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,5.6,8.8,2.3,7.1
1985,1,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,3.9,8,-0.3,10.9
1985,2,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,8.5,13.7,3.3,35.1
1985,3,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,9.2,14.8,3.6,18.5
1985,4,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,14.4,21,7.7,22.7
1985,5,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,15.1,21,9.1,83.2
1985,6,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,21.6,28.4,14.8,17.1
1985,7,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,25.2,32.1,18.3,33
1985,8,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,23.7,30.8,16.6,3.7
1985,9,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,21.7,29,14.3,10.3
1985,10,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,16.1,22.3,9.9,38.9
1985,11,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,8.5,12.9,4.1,28.4
1985,12,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,5.1,8.6,1.5,11.4
1986,1,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,7.4,10.7,4,16.4
1986,2,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,7,12,2,38.8
1986,3,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,10.8,16.7,4.8,19.2
1986,4,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,10.3,15.8,4.8,49.4
1986,5,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,19,26.5,11.4,24.9
1986,6,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,21.7,29.6,13.8,8.5
1986,7,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,24.2,31.8,16.5,10.4
1986,8,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,23.8,31.1,16.5,18.3
1986,9,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,20.7,26.8,14.5,76.5
1986,10,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,15.8,20.7,10.8,55.6
1986,11,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,9,14.1,3.9,25
1986,12,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,5.2,9.3,1.1,13
1987,1,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,4.1,8.2,-0.1,59
1987,2,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,7.9,12.7,3.1,25
1987,3,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,10.8,16.4,5.1,0
1987,4,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,14.3,21,7.5,2
1987,5,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,15.9,22.4,9.3,50.5
1987,6,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,20.9,28.4,13.4,0
1987,7,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,25.2,30.3,20.1,46.6
1987,8,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,26.7,32.2,21.2,15.4
1987,9,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,23,30.6,15.3,10.5
1987,10,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,15.7,20.8,10.6,91.9
1987,11,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,9.7,14,5.3,75.5
1987,12,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,7.2,10.8,3.5,50
1988,1,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,8.6,13.2,4,40.5
1988,2,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,7.7,13.3,2.1,5
1988,3,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,11.1,17.6,4.6,0
1988,4,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,13.3,18.4,8.2,124.8
1988,5,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,17.3,23.5,11,30
1988,6,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,20.4,24.9,15.8,61
1988,7,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,23.9,31.7,16.1,6.2
1988,8,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,24.5,32.4,16.6,0
1988,9,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,20.1,27.9,12.3,11.4
1988,10,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,15.6,21.9,9.2,67
1988,11,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,9.4,14,4.8,36.9
1988,12,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,5.9,9.8,2,7
1989,1,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,3.3,7,-0.4,9
1989,2,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,7.8,13.5,2,36.1
1989,3,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,12.1,18.5,5.6,47.2
1989,4,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,11.3,17.3,5.3,31.4
1989,5,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,18,25.4,10.5,28.5
1989,6,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,21.9,29.3,14.4,19.6
1989,7,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,24.9,32.6,17.2,2.9
1989,8,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,24.1,31.5,16.7,10.8
1989,9,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,19.3,25.9,12.6,22.5
1989,10,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,15.8,22.8,8.7,7.5
1989,11,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,12.5,16.9,8.1,47
1989,12,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,9.3,13.3,5.2,22.8
1990,1,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,6,10,1.9,17.2
1990,2,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,11.1,17.6,4.5,1.7
1990,3,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,10.9,17.7,4,1.6
1990,4,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,12,17.9,6,15.6
1990,5,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,18.8,26,11.6,24.9
1990,6,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,22,28.8,15.2,46.8
1990,7,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,24.7,32.8,16.5,5
1990,8,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,24.6,32,17.2,33.4
1990,9,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,21.3,28,14.5,39.2
1990,10,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,15.6,20.8,10.3,59.5
1990,11,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,9.9,14.8,4.9,11
1990,12,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,4.2,8.8,-0.5,8
1991,1,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,5.5,10.2,0.7,33.7
1991,2,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,7.1,11.7,2.4,36.7
1991,3,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,12.1,17.1,7,134.1
1991,4,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,11.3,17.6,5,20.6
1991,5,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,14.8,21.3,8.3,28.5
1991,6,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,20.7,28.1,13.3,6.4
1991,7,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,25.2,33,17.4,6.4
1991,8,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,25.6,34,17.2,15
1991,9,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,21.9,29.3,14.4,60.9
1991,10,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,11.9,17.5,6.3,9.4
1991,11,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,8.7,13.5,3.8,32.5
1991,12,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,6,9.8,2.1,34.5
1992,1,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,1.8,6,-2.4,21
1992,2,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,6,12.2,-0.2,2.1
1992,3,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,9.7,15.5,3.9,6.6
1992,4,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,13.1,19.8,6.4,22.5
1992,5,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,18,24.9,11,100.2
1992,6,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,17.2,22.5,11.9,74.5
1992,7,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,24.1,31.6,16.6,2.3
1992,8,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,24.6,32.6,16.6,13.5
1992,9,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,19.2,26,12.4,55
1992,10,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,13.3,17.5,9,36.5
1992,11,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,10.6,15.7,5.5,6.5
1992,12,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,6.6,10.5,2.6,28.5
1993,1,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,3.3,8.1,-1.5,1.6
1993,2,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,5.4,10.1,0.6,24.3
1993,3,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,9.4,16.3,2.4,9.5
1993,4,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,12.6,19.8,5.4,17.5
1993,5,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,16.4,23.1,9.7,57.1
1993,6,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,21.5,28.9,14.1,13
1993,7,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,22.4,30.1,14.6,0
1993,8,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,23.5,31.2,15.7,16.6
1993,9,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,18.3,25.2,11.3,27.4
1993,10,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,12.3,17.1,7.4,49.3
1993,11,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,7.5,12.2,2.8,7.2
1993,12,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,7.2,11.9,2.4,3.5
1994,1,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,6.6,11.9,1.2,5.4
1994,2,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,8.2,13.3,3,31
1994,3,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,11.7,18.7,4.6,0
1994,4,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,10.8,16.1,5.5,35.8
1994,5,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,18,25.1,10.8,46
1994,6,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,22,29.4,14.5,0
1994,7,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,26.1,34.6,17.5,13
1994,8,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,24.4,32.3,16.5,3.8
1994,9,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,17.5,23.8,11.2,69.9
1994,10,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,13.9,18.5,9.3,71.5
1994,11,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,9.8,13.9,5.6,17.2
1994,12,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,6.8,11.7,1.8,3
1995,1,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,7.1,12,2.2,6
1995,2,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,8.7,14.5,2.8,3.4
1995,3,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,9.4,15.8,2.9,5.4
1995,4,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,12.6,19.9,5.2,21
1995,5,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,16.9,23.1,10.6,31.6
1995,6,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,21.1,27.9,14.3,11
1995,7,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,25.5,33.6,17.3,29.3
1995,8,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,23.3,30.3,16.3,28
1995,9,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,17.3,23.8,10.8,20.5
1995,10,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,16,22.9,9,9.4
1995,11,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,10.4,15.9,4.9,20.1
1995,12,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,6.5,10.9,2.1,38.5
1996,1,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,7.1,11.6,2.6,84.6
1996,2,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,5.9,11,0.7,36.9
1996,3,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,9,15.4,2.5,6.5
1996,4,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,12.2,18.6,5.8,12.4
1996,5,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,16.4,23.2,9.6,15.4
1996,6,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,20.2,28.6,11.8,9.5
1996,7,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,22.8,31.3,14.2,33.4
1996,8,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,21.9,29.2,14.6,50.7
1996,9,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,16,22.3,9.6,22.1
1996,10,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,12.7,18.9,6.4,1
1996,11,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,9.9,15,4.8,30.8
1996,12,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,7.3,12.1,2.5,113.6
1997,1,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,5.8,10,1.6,92.4
1997,2,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,8.5,14.4,2.6,0
1997,3,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,11.1,19.1,3.1,0
1997,4,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,13.1,20.8,5.4,22
1997,5,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,16.8,24.2,9.4,33.4
1997,6,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,19.5,26.6,12.4,98.8
1997,7,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,21.6,28.9,14.3,18.7
1997,8,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,23.1,30.6,15.5,82.8
1997,9,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,19.2,26.6,11.7,5.9
1997,10,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,15.9,23.2,8.5,8.6
1997,11,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,9.4,14.7,4,22.9
1997,12,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,6.8,12.2,1.4,52.1
1998,1,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,6.2,11.1,1.3,17.5
1998,2,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,6.6,12.3,0.8,1.2
1998,3,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,11.7,19,4.4,6.5
1998,4,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,12.1,19,5.1,34.4
1998,5,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,16.4,23.1,9.6,24.5
1998,6,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,22,29.3,14.7,1.9
1998,7,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,23.8,31.6,16,0
1998,8,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,23.5,31.6,15.4,25.2
1998,9,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,19.8,26.4,13.2,15.2
1998,10,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,13.8,20.1,7.5,26.3
1998,11,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,8.5,14.5,2.5,3.3
1998,12,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,4.7,10,-0.6,49.5
1999,1,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,5.4,11.1,-0.4,5.9
1999,2,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,7.3,12.9,1.6,2.6
1999,3,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,10.1,16.3,3.8,62.1
1999,4,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,13.2,20,6.3,41.2
1999,5,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,18.4,25,11.8,53.8
1999,6,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,22.8,28.1,17.4,32.2
1999,7,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,24.4,31.7,17,72.9
1999,8,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,24.7,31.3,18,23.8
1999,9,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,20.8,26.6,14.9,59.2
1999,10,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,14.6,20.5,8.6,19.8
1999,11,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,6.7,11.4,2,4.6
1999,12,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,6,11.8,0.2,4.5
2000,1,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,3,8.6,-2.7,27.8
2000,2,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,9.7,16.9,2.5,0
2000,3,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,10.7,17.4,3.9,19.3
2000,4,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,12.7,19,6.4,50.2
2000,5,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,18,24.7,11.3,45.1
2000,6,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,21.6,28.9,14.3,84.3
2000,7,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,23.1,30.1,16,3.8
2000,8,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,24.2,31.1,17.2,23.4
2000,9,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,20.3,27.8,12.7,3.7
2000,10,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,14.4,19.7,9,143.8
2000,11,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,9.2,14.5,3.9,32.3
2000,12,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,8,11.7,4.3,23.4
2001,1,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,7.3,10.3,4.2,29.6
2001,2,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,7.9,11.9,3.8,10.1
2001,3,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,13.3,18.5,8.1,7.5
2001,4,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,12.9,18.2,7.6,29.5
2001,5,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,17,22.7,11.2,57.4
2001,6,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,22.3,30.7,13.9,10
2001,7,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,23.5,30.1,16.9,9
2001,8,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,24.8,31.2,18.4,5
2001,9,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,17.9,23.5,12.2,27.9
2001,10,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,14.3,19.8,8.8,6.7
2001,11,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,9.3,14.2,4.4,30
2001,12,PUIGMORENO-ENDESA ,ALCAÑIZ,BAJO ARAGÓN,TERUEL ,6.7,11.3,2,17.5
1985,1,MAS DE LAS MATAS-ENDESA ,MAS DE LAS MATAS,BAJO ARAGÓN,TERUEL ,3.7,8.4,-1,3.3
1985,2,MAS DE LAS MATAS-ENDESA ,MAS DE LAS MATAS,BAJO ARAGÓN,TERUEL ,8.9,14.6,3.2,23.4
1985,3,MAS DE LAS MATAS-ENDESA ,MAS DE LAS MATAS,BAJO ARAGÓN,TERUEL ,8.3,13.8,2.7,18.3
1985,4,MAS DE LAS MATAS-ENDESA ,MAS DE LAS MATAS,BAJO ARAGÓN,TERUEL ,13.3,19.9,6.7,17
1985,5,MAS DE LAS MATAS-ENDESA ,MAS DE LAS MATAS,BAJO ARAGÓN,TERUEL ,13.7,19.4,7.9,71.5
1985,6,MAS DE LAS MATAS-ENDESA ,MAS DE LAS MATAS,BAJO ARAGÓN,TERUEL ,20.8,27.6,14,2.6
1985,7,MAS DE LAS MATAS-ENDESA ,MAS DE LAS MATAS,BAJO ARAGÓN,TERUEL ,25.1,31.8,18.4,39.5
1985,8,MAS DE LAS MATAS-ENDESA ,MAS DE LAS MATAS,BAJO ARAGÓN,TERUEL ,23.2,30.7,15.7,5.5
